"Order No.","Season","Account No.","Customer Name","Customer Order No.","Style No","Style Name","Color Code","Color Description","Barcode","Size","Qty (CU)","Currency","Wholesale Price","Total WSP Amount","Recommended Retail Price","RRP Currency","Brand","Sub-brand","Category","Sub-category","Type","Bill of material","Net Weight (kg)","Dimensions","Country (COO)","Customs Tariff No","Delivery window","Washing","Additional washing instructions","Cycle","Ironing","Drying","Drycleaning","Bleaching","Hardware care","Gender","Age grade","GOTS","GRS","OEKO-TEX No.","CE marked","CA marked","Package type","Packaging height (cm)","Packaging length (cm)","Packaging width (cm)"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20639","Borris Printed Denim Pants","2667","Sweethearts / light blue denim","5715493523039","128","1","EUR","24","24","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","0.376","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","40","320","220"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20639","Borris Printed Denim Pants","2667","Sweethearts / light blue denim","5715493523022","122","1","EUR","24","24","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","0.356","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","45","300","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20639","Borris Printed Denim Pants","2667","Sweethearts / light blue denim","5715493523015","116","2","EUR","24","48","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","0.33","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","40","310","230"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20639","Borris Printed Denim Pants","2667","Sweethearts / light blue denim","5715493523008","110","1","EUR","24","24","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","0.302","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","50","310","220"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20639","Borris Printed Denim Pants","2667","Sweethearts / light blue denim","5715493522995","104","1","EUR","24","24","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","0.28","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","40","310","220"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20639","Borris Printed Denim Pants","2667","Sweethearts / light blue denim","5715493522988","98","1","EUR","24","24","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","0.26","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","40","310","210"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20639","Borris Printed Denim Pants","2667","Sweethearts / light blue denim","5715493522971","92","1","EUR","24","24","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","0.244","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","35","310","200"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20640","Borris Placement Denim Pants","2674","Cool kids / Light blue denim","5715493523152","140","1","EUR","24","24","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","0.422","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","40","300","250"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20640","Borris Placement Denim Pants","2674","Cool kids / Light blue denim","5715493523145","134","1","EUR","24","24","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","0.406","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","45","325","245"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20640","Borris Placement Denim Pants","2674","Cool kids / Light blue denim","5715493523138","128","1","EUR","24","24","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","0.384","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","50","320","220"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20640","Borris Placement Denim Pants","2674","Cool kids / Light blue denim","5715493523121","122","1","EUR","24","24","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","0.35","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","50","300","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20640","Borris Placement Denim Pants","2674","Cool kids / Light blue denim","5715493523114","116","1","EUR","24","24","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","0.326","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","35","310","230"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20640","Borris Placement Denim Pants","2674","Cool kids / Light blue denim","5715493523107","110","1","EUR","24","24","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","0.304","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","35","320","235"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20640","Borris Placement Denim Pants","2674","Cool kids / Light blue denim","5715493523091","104","1","EUR","24","24","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","0.286","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","40","290","220"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20640","Borris Placement Denim Pants","2674","Cool kids / Light blue denim","5715493523084","98","1","EUR","24","24","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","0.26","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","40","300","215"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20640","Borris Placement Denim Pants","2674","Cool kids / Light blue denim","5715493523077","92","1","EUR","24","24","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","0.248","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","30","305","200"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20641","Angelica Printed Denim frill Dress","2667","Sweethearts / light blue denim","5715493523251","140","1","EUR","28","28","70","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","DRESS","100% Cotton","0.42","","China","6204420090","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Close zipper, velcro and buttons before washing;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","50","305","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20641","Angelica Printed Denim frill Dress","2667","Sweethearts / light blue denim","5715493523244","134","1","EUR","28","28","70","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","DRESS","100% Cotton","0.398","","China","6204420090","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Close zipper, velcro and buttons before washing;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","50","290","225"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20641","Angelica Printed Denim frill Dress","2667","Sweethearts / light blue denim","5715493523237","128","1","EUR","28","28","70","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","DRESS","100% Cotton","0.376","","China","6204420090","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Close zipper, velcro and buttons before washing;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","30","300","235"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20641","Angelica Printed Denim frill Dress","2667","Sweethearts / light blue denim","5715493523176","92","1","EUR","28","28","70","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","DRESS","100% Cotton","0.26","","China","6204420090","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Close zipper, velcro and buttons before washing;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","25","315","250"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20646","Bello Stripe Bikini ","2659","Coral blush / Creme de la creme","5715493523633","140","1","EUR","22","22","50","EUR","LIEWOOD","LIEWOOD WEAR","SWIMWEAR","SWIMWEAR","BIKINI","90% Recycled Polyester, 10% Elastane","0.1","","China","6112411000","January 2026","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Swimwear should be rinsed after use, do not twist;","","Do not iron ","Do not tumble dry ","Do not dry clean","Do Not Bleach","","GIRL","N/A","","CU1155405GRS","","Yes","Yes","Small hang tag","30","300","220"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20646","Bello Stripe Bikini ","2659","Coral blush / Creme de la creme","5715493523626","134","1","EUR","22","22","50","EUR","LIEWOOD","LIEWOOD WEAR","SWIMWEAR","SWIMWEAR","BIKINI","90% Recycled Polyester, 10% Elastane","0.1","","China","6112411000","January 2026","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Swimwear should be rinsed after use, do not twist;","","Do not iron ","Do not tumble dry ","Do not dry clean","Do Not Bleach","","GIRL","N/A","","CU1155405GRS","","Yes","Yes","Small hang tag","30","310","230"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20646","Bello Stripe Bikini ","2659","Coral blush / Creme de la creme","5715493523619","128","1","EUR","22","22","50","EUR","LIEWOOD","LIEWOOD WEAR","SWIMWEAR","SWIMWEAR","BIKINI","90% Recycled Polyester, 10% Elastane","0.094","","China","6112411000","January 2026","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Swimwear should be rinsed after use, do not twist;","","Do not iron ","Do not tumble dry ","Do not dry clean","Do Not Bleach","","GIRL","N/A","","CU1155405GRS","","Yes","Yes","Small hang tag","30","290","210"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20646","Bello Stripe Bikini ","2659","Coral blush / Creme de la creme","5715493523602","122","1","EUR","22","22","50","EUR","LIEWOOD","LIEWOOD WEAR","SWIMWEAR","SWIMWEAR","BIKINI","90% Recycled Polyester, 10% Elastane","0.092","","China","6112411000","January 2026","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Swimwear should be rinsed after use, do not twist;","","Do not iron ","Do not tumble dry ","Do not dry clean","Do Not Bleach","","GIRL","N/A","","CU1155405GRS","","Yes","Yes","Small hang tag","40","280","230"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20646","Bello Stripe Bikini ","2659","Coral blush / Creme de la creme","5715493523596","116","1","EUR","22","22","50","EUR","LIEWOOD","LIEWOOD WEAR","SWIMWEAR","SWIMWEAR","BIKINI","90% Recycled Polyester, 10% Elastane","0.086","","China","6112411000","January 2026","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Swimwear should be rinsed after use, do not twist;","","Do not iron ","Do not tumble dry ","Do not dry clean","Do Not Bleach","","GIRL","N/A","","CU1155405GRS","","Yes","Yes","Small hang tag","30","270","230"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20646","Bello Stripe Bikini ","2659","Coral blush / Creme de la creme","5715493523589","110","1","EUR","22","22","50","EUR","LIEWOOD","LIEWOOD WEAR","SWIMWEAR","SWIMWEAR","BIKINI","90% Recycled Polyester, 10% Elastane","0.082","","China","6112411000","January 2026","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Swimwear should be rinsed after use, do not twist;","","Do not iron ","Do not tumble dry ","Do not dry clean","Do Not Bleach","","GIRL","N/A","","CU1155405GRS","","Yes","Yes","Small hang tag","10","260","220"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20646","Bello Stripe Bikini ","2659","Coral blush / Creme de la creme","5715493523572","104","1","EUR","22","22","50","EUR","LIEWOOD","LIEWOOD WEAR","SWIMWEAR","SWIMWEAR","BIKINI","90% Recycled Polyester, 10% Elastane","66.4","","China","6112411000","January 2026","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Swimwear should be rinsed after use, do not twist;","","Do not iron ","Do not tumble dry ","Do not dry clean","Do Not Bleach","","GIRL","N/A","","CU1155405GRS","","Yes","Yes","Small hang tag","20","260","225"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20650","Alfredo Sweethearts Keychain","9470","Pale tuscany","5715493523763","ONE SIZE","8","EUR","7.2","57.6","18","EUR","LIEWOOD","LIEWOOD WEAR","ACCESSORIES","ACCESSORIES","KEYCHAIN","SHELL: 100% Recycled Polyester; Key ring and hook:  40% Iron, 60% Zinc Alloy; FILLING: 100% Recycled Polyester","0.032","HEIGHT (CM) 13","Vietnam","7315900000","January 2026","","","","","","","","","GIRL","3y+","","CU1155405GRS","","Yes","Yes","Hang card","30","185","165"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20659","Suna Printed Swimsuit ","2607","Dot / Dusty lavender","5715493523992","128","1","EUR","18","18","45","EUR","LIEWOOD","LIEWOOD WEAR","SWIMWEAR","SWIMWEAR","SWIMSUIT","LINING: 100% Recycled Polyester; SHELL: 82% Recycled Polyester, 18% Elastane","0.1","","China","6112411000","February 2026","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Swimwear should be rinsed after use, do not twist;","","Do not iron ","Do not tumble dry ","Do not dry clean","Do Not Bleach","","GIRL","N/A","","CU1155405GRS","","Yes","Yes","Small hang tag","30","210","200"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20659","Suna Printed Swimsuit ","2607","Dot / Dusty lavender","5715493523985","122","1","EUR","18","18","45","EUR","LIEWOOD","LIEWOOD WEAR","SWIMWEAR","SWIMWEAR","SWIMSUIT","LINING: 100% Recycled Polyester; SHELL: 82% Recycled Polyester, 18% Elastane","0.094","","China","6112411000","February 2026","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Swimwear should be rinsed after use, do not twist;","","Do not iron ","Do not tumble dry ","Do not dry clean","Do Not Bleach","","GIRL","N/A","","CU1155405GRS","","Yes","Yes","Small hang tag","30","210","200"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20659","Suna Printed Swimsuit ","2607","Dot / Dusty lavender","5715493523961","110","1","EUR","18","18","45","EUR","LIEWOOD","LIEWOOD WEAR","SWIMWEAR","SWIMWEAR","SWIMSUIT","LINING: 100% Recycled Polyester; SHELL: 82% Recycled Polyester, 18% Elastane","0.082","","China","6112411000","February 2026","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Swimwear should be rinsed after use, do not twist;","","Do not iron ","Do not tumble dry ","Do not dry clean","Do Not Bleach","","GIRL","N/A","","CU1155405GRS","","Yes","Yes","Small hang tag","30","220","200"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20659","Suna Printed Swimsuit ","2607","Dot / Dusty lavender","5715493523947","98","1","EUR","18","18","45","EUR","LIEWOOD","LIEWOOD WEAR","SWIMWEAR","SWIMWEAR","SWIMSUIT","LINING: 100% Recycled Polyester; SHELL: 82% Recycled Polyester, 18% Elastane","0.076","","China","6112411000","February 2026","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Swimwear should be rinsed after use, do not twist;","","Do not iron ","Do not tumble dry ","Do not dry clean","Do Not Bleach","","GIRL","N/A","","CU1155405GRS","","Yes","Yes","Small hang tag","20","210","200"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20659","Suna Printed Swimsuit ","2607","Dot / Dusty lavender","5715493523930","92","1","EUR","18","18","45","EUR","LIEWOOD","LIEWOOD WEAR","SWIMWEAR","SWIMWEAR","SWIMSUIT","LINING: 100% Recycled Polyester; SHELL: 82% Recycled Polyester, 18% Elastane","0.072","","China","6112411000","February 2026","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Swimwear should be rinsed after use, do not twist;","","Do not iron ","Do not tumble dry ","Do not dry clean","Do Not Bleach","","GIRL","N/A","","CU1155405GRS","","Yes","Yes","Small hang tag","30","210","200"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20659","Suna Printed Swimsuit ","2607","Dot / Dusty lavender","5715493523923","86","1","EUR","18","18","45","EUR","LIEWOOD","LIEWOOD WEAR","SWIMWEAR","SWIMWEAR","SWIMSUIT","LINING: 100% Recycled Polyester; SHELL: 82% Recycled Polyester, 18% Elastane","0.07","","China","6112411000","February 2026","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Swimwear should be rinsed after use, do not twist;","","Do not iron ","Do not tumble dry ","Do not dry clean","Do Not Bleach","","GIRL","N/A","","CU1155405GRS","","Yes","Yes","Small hang tag","30","210","200"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20659","Suna Printed Swimsuit ","2607","Dot / Dusty lavender","5715493523954","104","1","EUR","18","18","45","EUR","LIEWOOD","LIEWOOD WEAR","SWIMWEAR","SWIMWEAR","SWIMSUIT","LINING: 100% Recycled Polyester; SHELL: 82% Recycled Polyester, 18% Elastane","0.072","","China","6112411000","February 2026","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Swimwear should be rinsed after use, do not twist;","","Do not iron ","Do not tumble dry ","Do not dry clean","Do Not Bleach","","GIRL","N/A","","CU1155405GRS","","Yes","Yes","Small hang tag","23","185","225"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20659","Suna Printed Swimsuit ","2607","Dot / Dusty lavender","5715493523978","116","1","EUR","18","18","45","EUR","LIEWOOD","LIEWOOD WEAR","SWIMWEAR","SWIMWEAR","SWIMSUIT","LINING: 100% Recycled Polyester; SHELL: 82% Recycled Polyester, 18% Elastane","0.088","","China","6112411000","February 2026","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Swimwear should be rinsed after use, do not twist;","","Do not iron ","Do not tumble dry ","Do not dry clean","Do Not Bleach","","GIRL","N/A","","CU1155405GRS","","Yes","Yes","Small hang tag","20","200","200"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20669","Angelica Stripe Denim Frill Dress","2671","Classic navy / Creme de la creme","5715493524425","110","3","EUR","28","84","70","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","DRESS","100% Cotton","0.294","","China","6204420090","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Close zipper, velcro and buttons before washing;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","35","310","250"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20669","Angelica Stripe Denim Frill Dress","2671","Classic navy / Creme de la creme","5715493524432","116","2","EUR","28","56","70","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","DRESS","100% Cotton","0.318","","China","6204420090","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Close zipper, velcro and buttons before washing;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","40","325","260"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20669","Angelica Stripe Denim Frill Dress","2671","Classic navy / Creme de la creme","5715493524449","122","1","EUR","28","28","70","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","DRESS","100% Cotton","0.334","","China","6204420090","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Close zipper, velcro and buttons before washing;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","30","340","255"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20669","Angelica Stripe Denim Frill Dress","2671","Classic navy / Creme de la creme","5715493524470","140","1","EUR","28","28","70","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","DRESS","100% Cotton","0.394","","China","6204420090","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Close zipper, velcro and buttons before washing;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","55","310","250"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20669","Angelica Stripe Denim Frill Dress","2671","Classic navy / Creme de la creme","5715493524388","86","1","EUR","28","28","70","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","DRESS","100% Cotton","0.232","","China","6204420090","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Close zipper, velcro and buttons before washing;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","GIRL","N/A","","","BJ020 140051 ","No","No","Small hang tag","35","290","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20679","Nieve Printed Longsleeve Rib T-shirt","1836","Leo spots / Mist","5715493525958","86/92","1","EUR","12","12","30","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","TSHIRT","95% GOTS Organic Cotton, 5% Elastane","0.084","","Bangladesh","6109100010","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","GIRL","N/A","CU1155405GOTS","","","No","No","Small hang tag","10","345","230"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20679","Nieve Printed Longsleeve Rib T-shirt","1836","Leo spots / Mist","5715493525965","98/104","1","EUR","12","12","30","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","TSHIRT","95% GOTS Organic Cotton, 5% Elastane","0.096","","Bangladesh","6109100010","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","GIRL","N/A","CU1155405GOTS","","","No","No","Small hang tag","10","335","230"
